pid,draft_year,stage,reason,detail
Pd11ab06c36,2005,box_score_match,name_not_in_box,2003-04/Missouri 
P8c537f5a4d,2005,box_score_match,fewer_than_2_games,2003-04/Kansas 0
Pe68742d859,2005,box_score_match,fewer_than_2_games,2003-04/Florida 0
P13a7a5112c,2005,box_score_match,fewer_than_2_games,2003-04/Arizona 0
Pdb057d444b,2005,box_score_match,fewer_than_2_games,2003-04/Duke 0
P690d8b352a,2005,box_score_match,fewer_than_2_games,2003-04/LSU 1
Pd382320a3c,2005,box_score_match,fewer_than_2_games,2003-04/Gonzaga 0
Peb2d46202e,2005,box_score_match,fewer_than_2_games,2003-04/Marquette 0
P83f985b4bd,2005,box_score_match,name_not_in_box,2003-04/Florida_State 
P01bc9a886e,2005,box_score_match,fewer_than_2_games,2003-04/Pitt 1
P43e7adb565,2005,box_score_match,fewer_than_2_games,2003-04/Indiana 0
P74b71b0d31,2005,box_score_match,fewer_than_2_games,2003-04/Providence 1
P2b78092e41,2005,box_score_match,fewer_than_2_games,2003-04/UCLA 0
Pb5af3844f5,2005,box_score_match,fewer_than_2_games,2003-04/Pepperdine 0
Pc067530e3e,2005,box_score_match,fewer_than_2_games,2003-04/Duke 0
P21b2b49a34,2005,box_score_match,name_not_in_box,2003-04/Fairfield 
Pd650e439a2,2005,box_score_match,fewer_than_2_games,2003-04/Michigan_State 0
P5104e01e75,2005,box_score_match,fewer_than_2_games,2003-04/Charlotte 1
Pbe0a02c2fd,2005,box_score_match,fewer_than_2_games,2003-04/Florida 0
Pa68189cdce,2005,box_score_match,fewer_than_2_games,2003-04/Florida 0
Pef98a54ad0,2005,box_score_match,fewer_than_2_games,2003-04/Georgia_Tech 0
Pb945050559,2005,box_score_match,fewer_than_2_games,2003-04/Saint_Joe's 0
P7f2c8eb929,2005,box_score_match,no_box_scores_in_archive,2003-04/Hampton 
Pc1044ed1f5,2005,box_score_match,fewer_than_2_games,2003-04/Clemson 0
P403a83bdf0,2005,box_score_match,fewer_than_2_games,2003-04/Kansas 0
P063b0ea350,2005,box_score_match,fewer_than_2_games,2003-04/Kentucky 0
Pf1999192da,2005,box_score_match,fewer_than_2_games,2003-04/Kentucky 0
P49164b4255,2006,box_score_match,name_not_in_box,2003-04/Gonzaga 
P91b09695de,2006,box_score_match,fewer_than_2_games,2003-04/Duke 0
Pa1953f4a95,2006,box_score_match,fewer_than_2_games,2003-04/Washington 0
Pf919ba1bb3,2006,box_score_match,fewer_than_2_games,2003-04/Villanova 0
P14d000eef5,2006,box_score_match,fewer_than_2_games,2003-04/Duke 0
P4dc7399d2c,2006,box_score_match,name_not_in_box,2003-04/UConn 
P058ee51b71,2006,box_score_match,fewer_than_2_games,2003-04/Arkansas 0
P78afb3722d,2006,box_score_match,fewer_than_2_games,2003-04/Memphis 0
Pe5c2b5692d,2006,box_score_match,fewer_than_2_games,2003-04/Rutgers 0
P74ff916074,2006,box_score_match,fewer_than_2_games,2003-04/South_Carolina 0
P924fa678bb,2006,box_score_match,name_not_in_box,2003-04/UConn 
P842513fba1,2006,box_score_match,fewer_than_2_games,2003-04/UConn 0
P570dcb4282,2006,box_score_match,fewer_than_2_games,2003-04/Michigan_State 0
Pdb7c6b10a9,2006,box_score_match,fewer_than_2_games,2003-04/Michigan_State 0
P1bf2734620,2006,box_score_match,fewer_than_2_games,2003-04/Temple 0
P7781579610,2006,box_score_match,fewer_than_2_games,2003-04/Marquette 0
Pce8689cb8f,2006,box_score_match,fewer_than_2_games,2003-04/Michigan_State 0
P641f1ca8a3,2006,box_score_match,fewer_than_2_games,2003-04/Texas 0
P82e987418b,2006,box_score_match,fewer_than_2_games,2003-04/Boston_College 0
P6565076e45,2006,box_score_match,fewer_than_2_games,2003-04/UNC 0
Pa24efaf8fd,2006,box_score_match,fewer_than_2_games,2003-04/Florida_State 1
P117ae491b1,2006,box_score_match,no_box_scores_in_archive,2003-04/LA_Tech 
Pec84345bbc,2006,box_score_match,fewer_than_2_games,2003-04/Cal 0
P4bb660105c,2006,box_score_match,fewer_than_2_games,2003-04/UCLA 0
P20979c9b9c,2006,box_score_match,fewer_than_2_games,2003-04/Miami 0
Pac436e0a75,2006,box_score_match,fewer_than_2_games,2003-04/Arizona 0
P552922b6fa,2006,box_score_match,fewer_than_2_games,2003-04/Iowa_State 0
Pb8998ddf4a,2006,box_score_match,fewer_than_2_games,2003-04/Washington 0
P6f687d1dcc,2006,box_score_match,fewer_than_2_games,2003-04/Kentucky 0
P633e796e6a,2006,box_score_match,fewer_than_2_games,2003-04/Notre_Dame 0
Pf037b649bc,2006,box_score_match,fewer_than_2_games,2003-04/Villanova 0
P5551ba72f6,2006,box_score_match,name_not_in_box,2003-04/UNLV 
Pcbdc976fea,2006,box_score_match,fewer_than_2_games,2003-04/South_Carolina 0
P4c433fbf72,2006,box_score_match,name_not_in_box,2003-04/G_Washington 
P09e349620c,2006,box_score_match,fewer_than_2_games,2003-04/Miami 0
P2611750e05,2006,box_score_match,fewer_than_2_games,2003-04/Oklahoma_State 1
Pe77ed0b343,2006,box_score_match,fewer_than_2_games,2003-04/G_Washington 0
Pb87d740adf,2006,box_score_match,fewer_than_2_games,2003-04/Nevada 0
P2815fbec81,2006,box_score_match,fewer_than_2_games,2003-04/UCLA 0
Pe047befac5,2006,box_score_match,fewer_than_2_games,2003-04/La_Salle 0
P8be75213cc,2006,box_score_match,no_box_scores_in_archive,2003-04/Northeastern 
P49b077589e,2007,box_score_match,fewer_than_2_games,2003-04/Texas_A&M 0
Pd84423f7e2,2007,box_score_match,fewer_than_2_games,2003-04/Florida_State 1
P41fad117db,2007,box_score_match,fewer_than_2_games,2003-04/Boston_College 0
Pd9ad951135,2007,box_score_match,no_box_scores_in_archive,2003-04/Rice 
P168e9ad8d4,2007,box_score_match,fewer_than_2_games,2003-04/Oregon 0
P6a22b03d03,2007,box_score_match,name_not_in_box,2003-04/Wisconsin 
P40c501f5d6,2007,box_score_match,name_not_in_box,2003-04/UConn 
P7703cc27be,2007,box_score_match,fewer_than_2_games,2003-04/Nevada 0
Pf6d18cb839,2007,box_score_match,fewer_than_2_games,2003-04/Alabama 0
Pb380360b47,2007,box_score_match,name_not_in_box,2003-04/Florida 
Pcfbeb8a341,2007,box_score_match,no_box_scores_in_archive,2003-04/UMass 
Pd1415c96b7,2007,box_score_match,fewer_than_2_games,2003-04/Pitt 1
Pac5bd0e496,2007,box_score_match,fewer_than_2_games,2003-04/Syracuse 1
Pcb5c1e8ac6,2007,box_score_match,fewer_than_2_games,2003-04/Providence 1
Pa610141ccc,2007,box_score_match,name_not_in_box,2003-04/Maryland 
P02f9f17423,2007,box_score_match,no_box_scores_in_archive,2003-04/Boise_State 
P9bd8ef5672,2007,box_score_match,fewer_than_2_games,2003-04/Syracuse 1
P801bf131e6,2007,box_score_match,fewer_than_2_games,2003-04/Tennessee 0
Pd175d5631f,2007,box_score_match,fewer_than_2_games,2003-04/Michigan 1
Pc47bd1a1ea,2007,box_score_match,name_not_in_box,2003-04/Georgia_Tech 
Pa5107e2b9c,2007,box_score_match,fewer_than_2_games,2003-04/Missouri 0
Pda7f31dba8,2007,box_score_match,fewer_than_2_games,2003-04/Missouri_State 0
P2528efc939,2008,box_score_match,no_box_scores_in_archive,2003-04/CSU_Fullerton 
P6e6a2db0d6,2008,box_score_match,name_not_in_box,2003-04/Kansas_State 
P3b02df9dfc,2008,box_score_match,name_not_in_box,2003-04/Creighton 
P83f985b4bd,2005,box_score_match,name_not_in_box,2004-05/Florida_State 
P4b8155700b,2006,box_score_match,name_not_in_box,2004-05/Bradley 
Pec84345bbc,2006,box_score_match,name_not_in_box,2004-05/Cal 
P4c433fbf72,2006,box_score_match,name_not_in_box,2004-05/G_Washington 
P2815fbec81,2006,box_score_match,name_not_in_box,2004-05/UCLA 
Pcfbeb8a341,2007,box_score_match,no_box_scores_in_archive,2004-05/UMass 
P2528efc939,2008,box_score_match,no_box_scores_in_archive,2004-05/CSU_Fullerton 
P4b8155700b,2006,box_score_match,fewer_than_2_games,2005-06/Bradley 0
P4c433fbf72,2006,box_score_match,name_not_in_box,2005-06/G_Washington 
Pcfbeb8a341,2007,box_score_match,no_box_scores_in_archive,2005-06/UMass 
P2528efc939,2008,box_score_match,no_box_scores_in_archive,2005-06/CSU_Fullerton 
Pcfbeb8a341,2007,box_score_match,no_box_scores_in_archive,2006-07/UMass 
Pf14243ec5e,2008,box_score_match,name_not_in_box,2006-07/Kansas_State 
P2528efc939,2008,box_score_match,no_box_scores_in_archive,2006-07/CSU_Fullerton 
P41bc73e83b,2008,box_score_match,name_not_in_box,2007-08/New_Mexico 
P486b5c76fa,2008,box_score_match,name_not_in_box,2007-08/UCLA 
P2fe87c73a6,2008,box_score_match,name_not_in_box,2007-08/Memphis 
Pf14243ec5e,2008,box_score_match,name_not_in_box,2007-08/Kansas_State 
P13adb32b1d,2010,box_score_match,no_box_scores_in_archive,2007-08/UMass 
P4f47ca7b5d,2011,box_score_match,name_not_in_box,2007-08/Georgetown 
P917b0d4d70,2009,box_score_match,name_not_in_box,2008-09/Arkansas 
Pf31133cc3c,2009,box_score_match,name_not_in_box,2008-09/Northwestern_St 
P6d59a1d0fb,2009,box_score_match,name_not_in_box,2008-09/VMI 
P1a8bbe3efe,2009,box_score_match,name_not_in_box,2008-09/Georgia 
P97ae54051b,2010,box_score_match,name_not_in_box,2008-09/Michigan 
P2c1e066057,2010,box_score_match,name_not_in_box,2008-09/Indiana 
P6ff85cb7e1,2010,box_score_match,name_not_in_box,2008-09/Louisville 
P13adb32b1d,2010,box_score_match,no_box_scores_in_archive,2008-09/UMass 
Pc9579c50f4,2010,box_score_match,name_not_in_box,2008-09/Indiana 
P64a7a54879,2010,box_score_match,name_not_in_box,2008-09/Louisiana 
P2d49f5a403,2011,box_score_match,ambiguous_box_name,2008-09/Kansas M. Morris|M. Morris Sr.
P268ca85d2e,2011,box_score_match,ambiguous_box_name,2008-09/Kansas M. Morris|M. Morris Sr.
P4f47ca7b5d,2011,box_score_match,name_not_in_box,2008-09/Georgetown 
P3d4bf642e0,2011,box_score_match,name_not_in_box,2008-09/Colorado 
P7c4530d600,2011,box_score_match,name_not_in_box,2008-09/Pepperdine 
P7df7e92bd1,2011,box_score_match,no_box_scores_in_archive,2008-09/MD-E_Shore 
Pf2c709b50b,2012,box_score_match,name_not_in_box,2008-09/Loyola_Mary 
Paa36360f59,2012,box_score_match,name_not_in_box,2008-09/Norfolk_State 
P9926013d5a,2012,box_score_match,name_not_in_box,2008-09/Miss_St 
Pbd387aad50,2010,box_score_match,name_not_in_box,2009-10/Oklahoma 
P2d49f5a403,2011,box_score_match,ambiguous_box_name,2009-10/Kansas M. Morris|M. Morris Sr.
P268ca85d2e,2011,box_score_match,ambiguous_box_name,2009-10/Kansas M. Morris|M. Morris Sr.
P4f47ca7b5d,2011,box_score_match,name_not_in_box,2009-10/Florida 
P47044d9385,2012,box_score_match,name_not_in_box,2009-10/Minnesota 
Paa36360f59,2012,box_score_match,name_not_in_box,2009-10/Norfolk_State 
P2db62bcb6f,2012,box_score_match,name_not_in_box,2009-10/Marquette 
P84b7d3abc9,2012,box_score_match,fewer_than_2_games,2009-10/Miss_St 1
P3cb5a9e68b,2013,box_score_match,name_not_in_box,2009-10/Lehigh 
P488064c36d,2013,box_score_match,name_not_in_box,2009-10/Georgia_Tech 
P4c0b663d25,2013,box_score_match,name_not_in_box,2009-10/Wyoming 
P2d49f5a403,2011,box_score_match,ambiguous_box_name,2010-11/Kansas M. Morris|M. Morris Sr.
P268ca85d2e,2011,box_score_match,ambiguous_box_name,2010-11/Kansas M. Morris|M. Morris Sr.
P47e2698d94,2011,box_score_match,no_box_scores_in_archive,2010-11/Georgia_Tech 
P749792a28d,2011,box_score_match,no_box_scores_in_archive,2010-11/Florida 
P4f47ca7b5d,2011,box_score_match,no_box_scores_in_archive,2010-11/Florida 
Paa36360f59,2012,box_score_match,name_not_in_box,2010-11/Norfolk_State 
P2db62bcb6f,2012,box_score_match,name_not_in_box,2010-11/Marquette 
Pca1c024cab,2013,box_score_match,name_not_in_box,2010-11/Indiana 
P3cb5a9e68b,2013,box_score_match,name_not_in_box,2010-11/Lehigh 
P488064c36d,2013,box_score_match,no_box_scores_in_archive,2010-11/Georgia_Tech 
Pb10604e423,2013,box_score_match,no_box_scores_in_archive,2010-11/Florida 
Pf22b67943e,2013,box_score_match,name_not_in_box,2010-11/Marquette 
P591a253b3e,2013,box_score_match,ambiguous_roster_name,2010-11/Missouri matt pressey|phl pressey
P4c0b663d25,2013,box_score_match,name_not_in_box,2010-11/Wyoming 
P46c8e8cb1c,2015,box_score_match,name_not_in_box,2010-11/Utah 
Paae768e6c1,2015,box_score_match,fewer_than_2_games,2010-11/Maryland 1
P272afc1b90,2012,box_score_match,name_not_in_box,2011-12/Kentucky 
Paa36360f59,2012,box_score_match,name_not_in_box,2011-12/Norfolk_State 
P2db62bcb6f,2012,box_score_match,name_not_in_box,2011-12/Marquette 
Pca1c024cab,2013,box_score_match,name_not_in_box,2011-12/Indiana 
P6a23d47737,2013,box_score_match,name_not_in_box,2011-12/Georgia 
P3cb5a9e68b,2013,box_score_match,name_not_in_box,2011-12/Lehigh 
P398088f587,2013,box_score_match,name_not_in_box,2011-12/Syracuse 
P488064c36d,2013,box_score_match,name_not_in_box,2011-12/Georgia_Tech 
P5f6276e4dd,2013,box_score_match,name_not_in_box,2011-12/Long_Beach_State 
Pf22b67943e,2013,box_score_match,name_not_in_box,2011-12/Marquette 
P591a253b3e,2013,box_score_match,ambiguous_roster_name,2011-12/Missouri matt pressey|phl pressey
Pc1b5416459,2013,box_score_match,no_box_scores_in_archive,2011-12/Bethune-Cookman 
Pd6e0b051bb,2014,box_score_match,name_not_in_box,2011-12/LSU 
P16f60c6002,2016,box_score_match,name_not_in_box,2011-12/Texas 
Pbd6175d1ad,2016,box_score_match,name_not_in_box,2011-12/Virginia_Tech 
P96a831649e,2017,box_score_match,name_not_in_box,2011-12/Kansas_State 
Pca1c024cab,2013,box_score_match,name_not_in_box,2012-13/Indiana 
Pf7f191defd,2013,box_score_match,no_box_scores_in_archive,2012-13/Georgetown 
P6a23d47737,2013,box_score_match,name_not_in_box,2012-13/Georgia 
P3cb5a9e68b,2013,box_score_match,name_not_in_box,2012-13/Lehigh 
P398088f587,2013,box_score_match,name_not_in_box,2012-13/Syracuse 
Pb10604e423,2013,box_score_match,no_box_scores_in_archive,2012-13/Florida 
P5f6276e4dd,2013,box_score_match,name_not_in_box,2012-13/Long_Beach_State 
Pf22b67943e,2013,box_score_match,no_box_scores_in_archive,2012-13/Marquette 
Pc1b5416459,2013,box_score_match,no_box_scores_in_archive,2012-13/Bethune-Cookman 
P4c0b663d25,2013,box_score_match,name_not_in_box,2012-13/Oklahoma 
P607c704c53,2013,box_score_match,no_box_scores_in_archive,2012-13/Ohio_State 
Pd6e0b051bb,2014,box_score_match,name_not_in_box,2012-13/LSU 
P98ee7e9798,2014,box_score_match,no_box_scores_in_archive,2012-13/Ohio_State 
P9b0b27ae5d,2015,box_score_match,name_not_in_box,2012-13/Kentucky 
P7570f82c10,2015,box_score_match,name_not_in_box,2012-13/UNLV 
P46c8e8cb1c,2015,box_score_match,name_not_in_box,2012-13/San_Diego_State 
P9e418f4c91,2015,box_score_match,no_box_scores_in_archive,2012-13/Florida 
P16f60c6002,2016,box_score_match,name_not_in_box,2012-13/Texas 
Pdc4a696341,2016,box_score_match,name_not_in_box,2012-13/Georgia_Tech 
P96a831649e,2017,box_score_match,name_not_in_box,2012-13/Kansas_State 
P35bbbcf03e,2017,box_score_match,name_not_in_box,2012-13/Iowa_State 
P17f11f33c2,2018,box_score_match,no_box_scores_in_archive,2012-13/SE_Missouri_St 
Pd6e0b051bb,2014,box_score_match,name_not_in_box,2013-14/LSU 
P9b0b27ae5d,2015,box_score_match,name_not_in_box,2013-14/Kentucky 
Pb4e1522182,2015,box_score_match,name_not_in_box,2013-14/Arizona 
P7570f82c10,2015,box_score_match,name_not_in_box,2013-14/UNLV 
P46c8e8cb1c,2015,box_score_match,name_not_in_box,2013-14/San_Diego_State 
P2c58b86e78,2015,box_score_match,name_not_in_box,2013-14/UTEP 
Pbd6175d1ad,2016,box_score_match,name_not_in_box,2013-14/Florida 
Pdc4a696341,2016,box_score_match,name_not_in_box,2013-14/Georgia_Tech 
Pfff80834af,2016,box_score_match,name_not_in_box,2013-14/UC_Irvine 
P5605a2fa7e,2016,box_score_match,fewer_than_2_games,2013-14/Stanford 1
Pba3a4faeb9,2017,box_score_match,name_not_in_box,2013-14/Washington 
P96a831649e,2017,box_score_match,name_not_in_box,2013-14/Kansas_State 
Pe75e4da903,2017,box_score_match,fewer_than_2_games,2013-14/DePaul 1
P2cac6d11e4,2017,box_score_match,no_box_scores_in_archive,2013-14/Loyola-Chicago 
P7dfb5a7395,2017,box_score_match,no_box_scores_in_archive,2013-14/SE_Missouri_St 
P35bbbcf03e,2017,box_score_match,name_not_in_box,2013-14/Iowa_State 
P9f172daeb6,2017,box_score_match,no_box_scores_in_archive,2013-14/Youngstown_St 
Pb14f594f0a,2019,box_score_match,fewer_than_2_games,2013-14/Tennessee_St 1
P9b0b27ae5d,2015,box_score_match,name_not_in_box,2014-15/Kentucky 
Pb4e1522182,2015,box_score_match,name_not_in_box,2014-15/Arizona 
P7570f82c10,2015,box_score_match,name_not_in_box,2014-15/Iowa_State 
P46c8e8cb1c,2015,box_score_match,name_not_in_box,2014-15/San_Diego_State 
P2c58b86e78,2015,box_score_match,name_not_in_box,2014-15/UTEP 
P16f60c6002,2016,box_score_match,name_not_in_box,2014-15/Miami 
Pbd6175d1ad,2016,box_score_match,name_not_in_box,2014-15/Florida 
Pdc4a696341,2016,box_score_match,name_not_in_box,2014-15/Georgia_Tech 
Pfff80834af,2016,box_score_match,name_not_in_box,2014-15/UC_Irvine 
P964dd1e5f4,2017,box_score_match,name_not_in_box,2014-15/UCLA 
P2a1ab2724b,2017,box_score_match,name_not_in_box,2014-15/Arizona 
Pba3a4faeb9,2017,box_score_match,name_not_in_box,2014-15/Washington 
P96a831649e,2017,box_score_match,name_not_in_box,2014-15/Kansas_State 
P00fdb72e43,2017,box_score_match,name_not_in_box,2014-15/G_Washington 
P2cac6d11e4,2017,box_score_match,no_box_scores_in_archive,2014-15/Loyola-Chicago 
P7dfb5a7395,2017,box_score_match,no_box_scores_in_archive,2014-15/SE_Missouri_St 
Pf0bc046ece,2017,box_score_match,name_not_in_box,2014-15/Florida_State 
P705a98169f,2017,box_score_match,name_not_in_box,2014-15/Nebraska 
P35bbbcf03e,2017,box_score_match,name_not_in_box,2014-15/Iowa_State 
P9f172daeb6,2017,box_score_match,no_box_scores_in_archive,2014-15/Youngstown_St 
Peb77360d78,2018,box_score_match,name_not_in_box,2014-15/Villanova 
P6786e0dd88,2018,box_score_match,name_not_in_box,2014-15/Ohio_State 
P004efe3965,2018,box_score_match,name_not_in_box,2014-15/Colorado 
Pf3241f5074,2018,box_score_match,name_not_in_box,2014-15/Arkansas 
P4c0563638d,2018,box_score_match,name_not_in_box,2014-15/Michigan 
P967c24e09d,2018,box_score_match,name_not_in_box,2014-15/Xavier 
Pd00fce6a5a,2019,box_score_match,name_not_in_box,2014-15/San_Diego_State 
P2318b539a3,2019,box_score_match,name_not_in_box,2014-15/Northwestern 
P16f60c6002,2016,box_score_match,name_not_in_box,2015-16/Miami 
Pbd6175d1ad,2016,box_score_match,name_not_in_box,2015-16/Florida 
Pdc4a696341,2016,box_score_match,name_not_in_box,2015-16/Georgia_Tech 
P7c761dbe92,2016,box_score_match,name_not_in_box,2015-16/UNLV 
P7758d7472f,2016,box_score_match,name_not_in_box,2015-16/Manhattan 
Pd1cda3e821,2016,box_score_match,no_box_scores_in_archive,2015-16/SE_Missouri_St 
P2c3a1eb46b,2017,box_score_match,name_not_in_box,2015-16/Creighton 
Pa79b34cca8,2017,box_score_match,name_not_in_box,2015-16/Colorado 
Pc4f84bc197,2017,box_score_match,name_not_in_box,2015-16/SMU 
Pba3a4faeb9,2017,box_score_match,name_not_in_box,2015-16/Gonzaga 
P96a831649e,2017,box_score_match,name_not_in_box,2015-16/Kansas_State 
P2cac6d11e4,2017,box_score_match,no_box_scores_in_archive,2015-16/Loyola-Chicago 
P7dfb5a7395,2017,box_score_match,no_box_scores_in_archive,2015-16/SE_Missouri_St 
Pf0bc046ece,2017,box_score_match,name_not_in_box,2015-16/Florida_State 
P35bbbcf03e,2017,box_score_match,name_not_in_box,2015-16/Iowa_State 
Pf135ac542c,2017,box_score_match,name_not_in_box,2015-16/UVA 
Pb57f8a063b,2017,box_score_match,name_not_in_box,2015-16/CSU_Northridge 
P280da25d92,2017,box_score_match,name_not_in_box,2015-16/G_Washington 
P6786e0dd88,2018,box_score_match,name_not_in_box,2015-16/Ohio_State 
P67e5a8f825,2018,box_score_match,name_not_in_box,2015-16/TCU 
Pdda77ad869,2018,box_score_match,name_not_in_box,2015-16/Gonzaga 
P4e98315e7d,2018,box_score_match,name_not_in_box,2015-16/Charleston 
P8843180e2e,2018,box_score_match,name_not_in_box,2015-16/FGCU 
Pf9200340d9,2018,box_score_match,name_not_in_box,2015-16/La_Salle 
P72c5e8d0fa,2018,box_score_match,name_not_in_box,2015-16/Rice 
P0984734cb9,2018,box_score_match,name_not_in_box,2015-16/UConn 
P7ff4af5e7c,2019,box_score_match,name_not_in_box,2015-16/Villanova 
Pdee21247bb,2019,box_score_match,name_not_in_box,2015-16/Hofstra 
Ped12aa913a,2019,box_score_match,no_box_scores_in_archive,2015-16/Fort_Wayne 
P2318b539a3,2019,box_score_match,name_not_in_box,2015-16/Northwestern 
Pbda39b05ec,2019,box_score_match,name_not_in_box,2015-16/St_John's 
P2185571f79,2019,box_score_match,name_not_in_box,2015-16/South_Dakota 
Pdc49b6ecb0,2020,box_score_match,name_not_in_box,2015-16/Charleston 
P6142a39d2b,2020,box_score_match,name_not_in_box,2015-16/UVA 
Pc2faa1488c,2020,box_score_match,name_not_in_box,2015-16/Butler 
P46419801dd,2021,box_score_match,name_not_in_box,2015-16/UT_Arlington 
Pba3a4faeb9,2017,box_score_match,name_not_in_box,2016-17/Gonzaga 
P96a831649e,2017,box_score_match,name_not_in_box,2016-17/Kansas_State 
P2cac6d11e4,2017,box_score_match,no_box_scores_in_archive,2016-17/Loyola-Chicago 
P7dfb5a7395,2017,box_score_match,no_box_scores_in_archive,2016-17/SE_Missouri_St 
Pf0bc046ece,2017,box_score_match,name_not_in_box,2016-17/Florida_State 
P35bbbcf03e,2017,box_score_match,name_not_in_box,2016-17/Iowa_State 
Pf135ac542c,2017,box_score_match,fewer_than_2_games,2016-17/UVA 1
P688b157768,2018,box_score_match,name_not_in_box,2016-17/Villanova 
P6786e0dd88,2018,box_score_match,name_not_in_box,2016-17/Ohio_State 
Peef8948765,2018,box_score_match,name_not_in_box,2016-17/Purdue 
P4f854a47d9,2018,box_score_match,name_not_in_box,2016-17/Dayton 
Pb670429ce2,2018,box_score_match,name_not_in_box,2016-17/Detroit_Mercy 
P72c5e8d0fa,2018,box_score_match,name_not_in_box,2016-17/Rice 
P846172a369,2019,box_score_match,name_not_in_box,2016-17/UVA 
P8209ad6040,2019,box_score_match,name_not_in_box,2016-17/Florida_State 
P1ddfe32e8c,2019,box_score_match,name_not_in_box,2016-17/Nevada 
P338a42b9d0,2019,box_score_match,name_not_in_box,2016-17/San_Diego_State 
Pdee21247bb,2019,box_score_match,name_not_in_box,2016-17/Hofstra 
Pf6658be174,2019,box_score_match,name_not_in_box,2016-17/Kansas 
Pbec5e357b6,2019,box_score_match,name_not_in_box,2016-17/Oakland 
Pc1416b3728,2019,box_score_match,name_not_in_box,2016-17/Gonzaga 
Ped12aa913a,2019,box_score_match,no_box_scores_in_archive,2016-17/Fort_Wayne 
P2318b539a3,2019,box_score_match,name_not_in_box,2016-17/Northwestern 
Pb14e5c1c97,2019,box_score_match,name_not_in_box,2016-17/UCF 
P9308e80088,2019,box_score_match,name_not_in_box,2016-17/Iowa_State 
P19aaf87bc8,2019,box_score_match,name_not_in_box,2016-17/Michigan 
Pbac78302af,2019,box_score_match,name_not_in_box,2016-17/St_John's 
P76d288c08d,2019,box_score_match,name_not_in_box,2016-17/TCU 
P920b587915,2019,box_score_match,name_not_in_box,2016-17/Kentucky 
P73b9dbd92b,2019,box_score_match,name_not_in_box,2016-17/Tulane 
P6d3980e9f0,2019,box_score_match,name_not_in_box,2016-17/Louisville 
P2943e264b5,2020,box_score_match,name_not_in_box,2016-17/Montana_State 
Pc76c8c8711,2020,box_score_match,name_not_in_box,2016-17/Washington_St 
P721d8fa8f9,2021,box_score_match,no_box_scores_in_archive,2016-17/Winthrop 
Pa8621489c8,2021,box_score_match,no_box_scores_in_archive,2016-17/UMass 
Pcfa1d05a1c,2021,box_score_match,name_not_in_box,2016-17/Radford 
P479c1cba2f,2021,box_score_match,name_not_in_box,2016-17/UVA 
P31c152a929,2021,box_score_match,name_not_in_box,2016-17/Wisconsin 
P5b6cf4f1ea,2021,box_score_match,name_not_in_box,2016-17/Washington_St 
Pd00c1b3d5c,2021,box_score_match,name_not_in_box,2016-17/Kansas_State 
Pf9546cce6b,2021,box_score_match,name_not_in_box,2016-17/Furman 
P983ac07ff1,2021,box_score_match,no_box_scores_in_archive,2016-17/SE_Missouri_St 
P0843caad4a,2021,box_score_match,name_not_in_box,2016-17/Boise_State 
P082336d76f,2021,box_score_match,name_not_in_box,2016-17/IUPUI 
P8147190bb3,2021,box_score_match,name_not_in_box,2016-17/Saint_Mary's 
Pc594742bb0,2021,box_score_match,name_not_in_box,2016-17/Mt_St_Mary's 
Pe9bc98eac8,2021,box_score_match,fewer_than_2_games,2016-17/Cent_Conn_St 1
Pe21e6b7c7b,2021,box_score_match,name_not_in_box,2016-17/Wright_State 
Pd74e65b4cd,2021,box_score_match,name_not_in_box,2016-17/Baylor 
P719eb17c3d,2021,box_score_match,name_not_in_box,2016-17/Arizona_State 
Pba42781d58,2021,box_score_match,no_box_scores_in_archive,2016-17/SE_Missouri_St 
P50c2524b85,2018,box_score_match,name_not_in_box,2017-18/Kentucky 
P75b2e5cfed,2018,box_score_match,no_box_scores_in_archive,2017-18/UCLA 
Pd064221ae2,2018,box_score_match,name_not_in_box,2017-18/W_Kentucky 
P27d264f43c,2018,box_score_match,name_not_in_box,2017-18/USC 
P6786e0dd88,2018,box_score_match,name_not_in_box,2017-18/Ohio_State 
Peef8948765,2018,box_score_match,name_not_in_box,2017-18/Purdue 
Pb5f59c2405,2018,box_score_match,no_box_scores_in_archive,2017-18/UCLA 
P72c5e8d0fa,2018,box_score_match,name_not_in_box,2017-18/Nevada 
P6f1d3c64d2,2019,box_score_match,name_not_in_box,2017-18/Virginia_Tech 
Peecc71d248,2019,box_score_match,name_not_in_box,2017-18/Gonzaga 
Pdee21247bb,2019,box_score_match,name_not_in_box,2017-18/Hofstra 
P224fa713e4,2019,box_score_match,name_not_in_box,2017-18/Iowa_State 
P4a4f2b1371,2019,box_score_match,name_not_in_box,2017-18/South_Carolina 
Pd00fce6a5a,2019,box_score_match,name_not_in_box,2017-18/Arizona_State 
P90d8771ad4,2019,box_score_match,no_box_scores_in_archive,2017-18/Incarnate_Word 
Ped12aa913a,2019,box_score_match,no_box_scores_in_archive,2017-18/Fort_Wayne 
P2318b539a3,2019,box_score_match,name_not_in_box,2017-18/Northwestern 
P804e0e2e1c,2019,box_score_match,name_not_in_box,2017-18/Little_Rock 
Pb14e5c1c97,2019,box_score_match,name_not_in_box,2017-18/UCF 
Pa5b07b6f43,2019,box_score_match,name_not_in_box,2017-18/Saint_Joe's 
Pbafaf944fd,2019,box_score_match,name_not_in_box,2017-18/Kansas 
