pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,metric,value,unit,method,evidence_sha256
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_efficiency_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pickroll_per1k,8.130081300813009,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_catchshoot_per1k,8.130081300813009,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pcad0645e5a,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ab47c28add9cc7fef4e8667d8457270b083c4d6a73620cf06f5f99c32d724b61
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_words,132.0,count,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_finishing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_creation_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_shooting_per1k,22.727272727272727,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_athleticism_per1k,7.575757575757576,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_strength_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_length_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_decisions_per1k,15.151515151515152,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_limitations_per1k,22.727272727272727,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_efficiency_per1k,7.575757575757576,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pickroll_per1k,7.575757575757576,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_catchshoot_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pa33d5803eb,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,dacf7af1e1d4beb19ff4b1a56014189be433858d19b70fb894066c3e7cea6f07
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_words,147.0,count,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_finishing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_creation_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_shooting_per1k,27.210884353741495,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_athleticism_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_strength_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_length_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_efficiency_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pickroll_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_catchshoot_per1k,13.605442176870747,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
Pf825457ab4,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,219b70fda8ea31f9e6e5c22e7a17b5dde5d151f296af03f7c8c0c68346dcbe37
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_words,73.0,count,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_finishing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_creation_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_shooting_per1k,41.0958904109589,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
P8d3cc27d9f,2013,dx4273,http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,https://web.archive.org/web/20130622181004id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2013-Shooting-Guard-Crop-4273,2013-06-19,2013-06-22T18:10:04+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,1c65f728b274ab04fb7e7abfb955bba77f71645bfb33cadcd74d30a1fbd063b3
