pid,draft_year,site,rank,ts
P7d4b1d6e8f,2022,nbadraft,8,20220622150918
Pab39ee5462,2022,nbadraft,9,20220622150918
P3a5b76349f,2022,nbadraft,10,20220622150918
Pa95793f720,2022,nbadraft,11,20220622150918
Pe3c0fc5a9e,2022,nbadraft,12,20220622150918
P3a3a5bbbef,2022,nbadraft,13,20220622150918
Pae46fa4aa5,2022,nbadraft,14,20220622150918
P14882ceff6,2022,nbadraft,15,20220622150918
P5cba6e4b4b,2022,nbadraft,16,20220622150918
Pa408da26a2,2022,nbadraft,17,20220622150918
P9d848af991,2022,nbadraft,18,20220622150918
P4b5f95e771,2022,nbadraft,19,20220622150918
Pa89859be17,2022,nbadraft,20,20220622150918
P20596267f7,2022,nbadraft,21,20220622150918
P8c8d5105c2,2022,nbadraft,22,20220622150918
P1191691c20,2022,nbadraft,23,20220622150918
Pe22f69b7a0,2022,nbadraft,24,20220622150918
Pa5128e8532,2022,nbadraft,25,20220622150918
Pa6b76d042d,2022,nbadraft,26,20220622150918
P416088a2b5,2022,nbadraft,27,20220622150918
Paac5dcb74c,2022,nbadraft,28,20220622150918
P8be99fecd0,2022,nbadraft,29,20220622150918
Pc99b219586,2022,nbadraft,30,20220622150918
Pafb050f1ad,2022,nbadraft,31,20220622150918
P4e8883caf8,2022,nbadraft,32,20220622150918
P97df826a61,2022,nbadraft,33,20220622150918
Pa2e8c74c1f,2022,nbadraft,34,20220622150918
P70fa3dc827,2022,nbadraft,35,20220622150918
P3b1e823247,2022,nbadraft,36,20220622150918
Pd6b4848f72,2022,nbadraft,37,20220622150918
P9345155d6a,2022,nbadraft,38,20220622150918
Pe54f989cc8,2022,nbadraft,39,20220622150918
Pd5316f2e65,2022,nbadraft,40,20220622150918
P96bc00aaed,2022,nbadraft,41,20220622150918
Pa067c50f94,2022,nbadraft,42,20220622150918
P50d6953351,2022,nbadraft,43,20220622150918
P123f055136,2022,nbadraft,44,20220622150918
Pc69570e4d2,2022,nbadraft,45,20220622150918
Pdd8eeaed18,2022,nbadraft,46,20220622150918
P76f8234113,2022,nbadraft,47,20220622150918
Pa06f6a14b5,2022,nbadraft,48,20220622150918
Pbccc770021,2022,nbadraft,49,20220622150918
P3ebbedffb1,2022,nbadraft,50,20220622150918
Paf2b091294,2022,nbadraft,51,20220622150918
P6521ad0003,2022,nbadraft,52,20220622150918
P76ebdc8d77,2022,nbadraft,53,20220622150918
P22caf129cd,2022,nbadraft,54,20220622150918
P1ccfa6c1ee,2024,sportingnews,1,20240625155504
Pf7cf72315c,2024,sportingnews,2,20240625155504
P23152d31e2,2024,sportingnews,3,20240625155504
Pb0cd5d409b,2024,sportingnews,4,20240625155504
P2a77fa93f7,2024,sportingnews,5,20240625155504
Pa5d4a8fef6,2024,sportingnews,6,20240625155504
P473649a3ff,2024,sportingnews,7,20240625155504
P7a95b991f4,2024,sportingnews,8,20240625155504
Pd018d62aee,2024,sportingnews,9,20240625155504
Pa245962e52,2024,sportingnews,10,20240625155504
P74240d498b,2024,sportingnews,11,20240625155504
Pa3f4257d20,2024,sportingnews,12,20240625155504
P32ff4229d3,2024,sportingnews,13,20240625155504
P58407301c7,2024,sportingnews,14,20240625155504
P429241cb33,2024,sportingnews,15,20240625155504
P9f04775c7a,2024,sportingnews,16,20240625155504
P13f5a8ca49,2024,sportingnews,17,20240625155504
Pf4a65045a1,2024,sportingnews,18,20240625155504
P424c3aa3f2,2024,sportingnews,19,20240625155504
P35654567c0,2024,sportingnews,20,20240625155504
Pd1401169e8,2024,sportingnews,21,20240625155504
Pada60a9da7,2024,sportingnews,22,20240625155504
P086a09588e,2024,sportingnews,23,20240625155504
P0d7bcc4d57,2024,sportingnews,24,20240625155504
P523c7506e7,2024,sportingnews,25,20240625155504
Pf120e8dc11,2024,sportingnews,26,20240625155504
P4bbcd3bc18,2024,sportingnews,27,20240625155504
P2bc6f2a3aa,2024,sportingnews,28,20240625155504
Pfd3b474513,2024,sportingnews,29,20240625155504
Pe79de9d05b,2024,sportingnews,30,20240625155504
Pd62847824a,2024,sportingnews,31,20240625155504
P68ff50da96,2024,sportingnews,32,20240625155504
P1a8fd8dc98,2024,sportingnews,33,20240625155504
P367a636ba4,2024,sportingnews,34,20240625155504
Pa93866e530,2024,sportingnews,35,20240625155504
P3bedf956bf,2024,sportingnews,36,20240625155504
Pdf5a3388b3,2024,sportingnews,37,20240625155504
P9fc884bebd,2024,sportingnews,38,20240625155504
Pb1001f743e,2024,sportingnews,39,20240625155504
Pdbf2a4e286,2024,sportingnews,40,20240625155504
P7070c905f3,2024,sportingnews,41,20240625155504
P218d8c92b9,2024,sportingnews,42,20240625155504
P66484e16cb,2024,sportingnews,43,20240625155504
Pcf591b3097,2024,sportingnews,44,20240625155504
P4b73f3a250,2024,sportingnews,45,20240625155504
P470eca3f49,2024,sportingnews,46,20240625155504
Pbdde11b624,2024,sportingnews,47,20240625155504
Pa306b38c4f,2024,sportingnews,48,20240625155504
P0edbaa5011,2024,sportingnews,49,20240625155504
P8cc9424d6a,2024,sportingnews,50,20240625155504
Pafffac98b2,2024,sportingnews,51,20240625155504
P84e9dcbb3e,2024,sportingnews,52,20240625155504
