pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses,sc_capture_days_before_draft,sc_has_profile
P2171d2817b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P11fb43c4ea,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc9a1f10582,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1044a073cf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1dca1ecf2b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P12d1ca8d35,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0a4bbd8b0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7f1d080745,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc7e0f691c6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3997afa4f2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P96c6ba4e0f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P49827cf895,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9426d162d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paf95fb158c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf7c7a85a9a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pea7725adea,,,,,,,,,,,,,,,,,,,,,,,,,,0
P465ab55c02,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe73b4eac92,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pccdaab2014,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd907989bcb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2f95e0c256,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5c19a79a93,,,,,,,,,,,,,,,,,,,,,,,,,,0
P360c31499c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe357344e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P44154d877a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe966e23e9c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5d86611c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f181909b7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf78412d8c5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P24fc987f38,,,,,,,,,,,,,,,,,,,,,,,,,,0
P944e30c99c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd5729dac8f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P31e153a014,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd6e0b051bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pab87e9a8b8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd8244d9a42,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd79d6ef7f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P962232fdc6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb51c66667f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbac4f67696,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb59be03b24,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6e49424689,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6cee28a4f3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P83de6de3ec,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9e30954b9f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c383a7533,,,,,,,,,,,,,,,,,,,,,,,,,,0
P25150e1302,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbed27928bf,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb8a773b356,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc0fff42784,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9da0cf7014,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa47459a77d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P25609e2dfe,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1108cb2921,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0c15e8037,,,,,,,,,,,,,,,,,,,,,,,,,,0
P17aee771c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9c40b5aa37,,,,,,,,,,,,,,,,,,,,,,,,,,0
P331cffbdbb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P59ddf4705a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pee1a8f2e9d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa380a0ce3c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1b1aa3dc82,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd856b04e96,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbda800ed55,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa76f81d8c3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2dde5c1214,,,,,,,,,,,,,,,,,,,,,,,,,,0
P23026d4d13,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb59dd639f9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2dd4d0a4f4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcb993abaa5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pceb2ff7429,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0ee95e3925,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa73181e89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbbdf67d0e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0acc99bae4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P187235ce4e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P68a89b7756,,,,,,,,,,,,,,,,,,,,,,,,,,0
P88b9812a96,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe39c876df8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9df5f3f8bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9075a4686f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd3e192436,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7632bd626c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd35ff11e6d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c2c5e7b71,,,,,,,,,,,,,,,,,,,,,,,,,,0
P80e599186b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P98ee7e9798,,,,,,,,,,,,,,,,,,,,,,,,,,0
P645a205457,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5a591d3e24,,,,,,,,,,,,,,,,,,,,,,,,,,0
P67cf99c3eb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb9c495a67d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf1eb0b11c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P11ed05516e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9b0b27ae5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e493925a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pff77feae98,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pec96a14b85,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc3390f55d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peaf1686cc0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2297a93a7f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d77f683c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pce2a43b358,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped4ca8f8d6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe71646e585,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcf63b744fe,,,,,,,,,,,,,,,,,,,,,,,,,,0
P94d904f95a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d6369038a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16f77dc0c6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb067831a66,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5492e07ad3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb4e1522182,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9a02cf437c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd0eaa15469,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdaafce7eb6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3cfad83e39,,,,,,,,,,,,,,,,,,,,,,,,,,0
P128f74a48f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1c43036b93,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5849f19551,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1b292d5147,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a125216bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf634b73f97,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa779a7b0cf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e8c779b09,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe7f5f31a46,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf38454d2db,,,,,,,,,,,,,,,,,,,,,,,,,,0
P944090784f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pea73008ab4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6c859977a5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0ba0d4e186,,,,,,,,,,,,,,,,,,,,,,,,,,0
P831df49905,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf21d262b1c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped46c6be82,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peda2227014,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f3f385e9b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7570f82c10,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ba2b4830d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P04e5776a76,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfc32d168da,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0029c9d3a9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ef5f1c321,,,,,,,,,,,,,,,,,,,,,,,,,,0
P35fcccf6c9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa1aae2a35c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P46c8e8cb1c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf326870436,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pef9b8757a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P65d56567c7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pca83b848d1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P26e74779f0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa2709c7876,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9990134f41,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe00e8a81b3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa24dadc449,,,,,,,,,,,,,,,,,,,,,,,,,,0
P84b2e1b413,,,,,,,,,,,,,,,,,,,,,,,,,,0
P98102db2bd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbb1af08ea5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paae768e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa48064fa8c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc2766e3f86,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9cedd79bd8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P83f630794b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P093c255389,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9e418f4c91,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0c888043b8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcfe0d93659,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd3473cff83,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfd690eb68d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7b91fe948e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb88d2f0541,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c58b86e78,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0fde3dedb2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P117a6c6fb1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8a2a3c7c07,,,,,,,,,,,,,,,,,,,,,,,,,,0
P53f786523f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9155961dd2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ec4ee54f1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf9ebd1b271,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47380ec945,,,,,,,,,,,,,,,,,,,,,,,,,,0
P88f4dbf943,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4b59f5fe56,,,,,,,,,,,,,,,,,,,,,,,,,,0
P620501ed0d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5a8d9d1d6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paca468f5b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P88064c1c05,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7222e0f90b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7c989b67a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf93789f1b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9264b6e63a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a1b07df85,,,,,,,,,,,,,,,,,,,,,,,,,,0
P55d1c5e102,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pddcf4609af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f92e02de4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1a32cd4176,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcb0e772806,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbfe4edf289,,,,,,,,,,,,,,,,,,,,,,,,,,0
P07954fea73,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85fbcb1dce,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd856e50561,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc1c99fe2be,,,,,,,,,,,,,,,,,,,,,,,,,,0
P25bfc6427b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9668122fb9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64adb31e4d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd50459cb6d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0edb7d3b99,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf5fb4e36b6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe2eac4ddf4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf20205fffb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa4c05beee,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb3a7a6f86b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf8b83ac1f0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9c2d575f48,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa466887b08,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8e900c2247,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfd95ad31d4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcf60b82b9d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa307fde308,,,,,,,,,,,,,,,,,,,,,,,,,,0
P521ea871d2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd5a40a7ee0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd46f6361f5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P83cf60968a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9260f65add,,,,,,,,,,,,,,,,,,,,,,,,,,0
P22b18d36a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ea09a4d42,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc72bfd628e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85b94bf602,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16f60c6002,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc381c2ab50,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9b79feb6a3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5e9e5bdd9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9f8d851f22,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcb1e0b77ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4879fe4868,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pce6ddda209,,,,,,,,,,,,,,,,,,,,,,,,,,0
P55f0d03e7b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa7cb2c7354,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa8fc4b7ad7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P251ed0e7a3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe40a7b9665,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5f3e1d9a7e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P09fcc624c4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7225b3a0b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc01c642a9f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbd6175d1ad,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6bc657fff3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P287f82c404,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa78dfd4260,,,,,,,,,,,,,,,,,,,,,,,,,,0
P049f342950,,,,,,,,,,,,,,,,,,,,,,,,,,0
P41923cb473,,,,,,,,,,,,,,,,,,,,,,,,,,0
P53698aab75,,,,,,,,,,,,,,,,,,,,,,,,,,0
P94ee422c65,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f658be6bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0da967ad1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdc4a696341,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2bc89b6490,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc9bdc2e95f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7719d3d89b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe666c9e1f4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc00908f11e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7d10f6f4c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P939e5ded71,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb13b813cd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c761dbe92,,,,,,,,,,,,,,,,,,,,,,,,,,0
P420da53cac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P401c3c358c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2a21698f4f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7758d7472f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb3e495f583,,,,,,,,,,,,,,,,,,,,,,,,,,0
P848f12bb0d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfff80834af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P608846acfb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8935abbbb4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5605a2fa7e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfd99951c4d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd1cda3e821,,,,,,,,,,,,,,,,,,,,,,,,,,0
P25e61f80f8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6e7d02b021,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8a2034c01d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe56ae9c7aa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f43cf2ee3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe3864f9800,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf62abcdcde,,,,,,,,,,,,,,,,,,,,,,,,,,0
P46cfb45fde,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe6ed6fd51,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6fe5c747b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a000d48b0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P71b16faf7a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb3bcb3fc8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf18fe42b62,,,,,,,,,,,,,,,,,,,,,,,,,,0
P24e5e8b7dc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c3a1eb46b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P459acdec33,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcc7ddb9ab9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P49d50fc2b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e0fd9667f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P54d4de841c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0af0ac79ae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1e22570fac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P63f00af37c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe5fb05fea3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P204a101867,,,,,,,,,,,,,,,,,,,,,,,,,,0
P032d23c9d9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e6be7d23b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa79b34cca8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ea9c7c88d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P38e6db5ca1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P27a35575e9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P57703dc960,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5351e63d76,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf781dda14b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P964dd1e5f4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc4f84bc197,,,,,,,,,,,,,,,,,,,,,,,,,,0
P551a484de7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16938f3fa9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P86ef73625c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1804943702,,,,,,,,,,,,,,,,,,,,,,,,,,0
P74d19df6a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2ad4235514,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd59c0506ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc32fe4a167,,,,,,,,,,,,,,,,,,,,,,,,,,0
P22340c4458,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd808e1b5f8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10187f6389,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e5c820c70,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa76a1ce248,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2acab9acdb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2a1ab2724b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9d178fdf5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba3a4faeb9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa0580e3001,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa4877bedac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5f230da818,,,,,,,,,,,,,,,,,,,,,,,,,,0
P58604dcdcf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P49f423e70e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4074fe9b9e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7312c1c32d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P96a831649e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe528778159,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb920680006,,,,,,,,,,,,,,,,,,,,,,,,,,0
P80ec619552,,,,,,,,,,,,,,,,,,,,,,,,,,0
P982f4d9f47,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfafab37502,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8e9f5cd10b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe1b87bba68,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7e57b76eb8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa67da64cf8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4370ef2bf5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9ac225720c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe75e4da903,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb571c7aa88,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb78b3595b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0d567b6867,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pea59b43adb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7697c4ecb8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfde95d41d3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4396f0664b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5ec91aab0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe204bd6fa0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd13759b893,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd9320fa884,,,,,,,,,,,,,,,,,,,,,,,,,,0
P00fdb72e43,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d32b8b12e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P420fe29f13,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6358a22feb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcac223d7f8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5fd682a91b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba3d18fabf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2cac6d11e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7dfb5a7395,,,,,,,,,,,,,,,,,,,,,,,,,,0
P73cc673745,,,,,,,,,,,,,,,,,,,,,,,,,,0
P95ea622240,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0bc046ece,,,,,,,,,,,,,,,,,,,,,,,,,,0
P163e85d6f0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P705a98169f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P35bbbcf03e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ee493f763,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc0a7512363,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcdc707f847,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10d6b2ba68,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1223e5ee2c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8bea6ece5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paec8fae19e,,,,,,,,,,,,,,,,,,,,,,,,,,0
