pid,fy_has_youth,fy_n_tournaments,fy_best_level,fy_age_rel_last,fy_age_rel_min,fy_underage_flag,fy_pts40_z_last,fy_pir40_z_last,fy_ts_z_last,fy_ast40_z_last,fy_stl_blk40_z_last,fy_usage_proxy_z_last,fy_best_pts40_z,fy_best_pir40_z,fy_z_trend,fy_minutes_share_last,fy_team_finish_last,fy_hoop_summit_world
Pf213d802cd,0,0,,,,,,,,,,,,,,,,
P8a6f0b4919,0,0,,,,,,,,,,,,,,,,
P9052f13021,0,0,,,,,,,,,,,,,,,,
P4ff854eadf,0,0,,,,,,,,,,,,,,,,
P850a7a2631,0,0,,,,,,,,,,,,,,,,
Pb3227aeb5d,0,0,,,,,,,,,,,,,,,,
P96b57657ed,0,0,,,,,,,,,,,,,,,,
P7589e6b4d5,0,0,,,,,,,,,,,,,,,,
Pe1411c667e,1,1,3,-0.492581,-0.492581,0,-0.0490096,0.679158,-0.233343,-0.704416,-0.0920747,0.227698,-0.0490096,0.679158,,0.450417,12,
P1424b0c02d,0,0,,,,,,,,,,,,,,,,
P16bfe45561,0,0,,,,,,,,,,,,,,,,
P684bfaf734,0,0,,,,,,,,,,,,,,,,
Pc451072a63,0,0,,,,,,,,,,,,,,,,
Pf92c037d4b,0,0,,,,,,,,,,,,,,,,
Pb7b7147bb1,0,0,,,,,,,,,,,,,,,,
P59007d3b10,0,0,,,,,,,,,,,,,,,,
P3a22280810,0,0,,,,,,,,,,,,,,,,
P88b17e8559,0,0,,,,,,,,,,,,,,,,
P4e1f6ff7ed,0,0,,,,,,,,,,,,,,,,
P0252f7ff7f,0,0,,,,,,,,,,,,,,,,
P52f2ddbdea,1,1,3,0.338239,0.338239,0,1.11268,0.392834,-0.118842,0.0276729,0.304122,1.96676,1.11268,0.392834,,0.528333,2,
P7f722372b8,0,0,,,,,,,,,,,,,,,,
P55fe66b9ce,0,0,,,,,,,,,,,,,,,,
Pf091cf9935,0,0,,,,,,,,,,,,,,,,
P41704425e7,0,0,,,,,,,,,,,,,,,,
P7329b5e7c4,0,0,,,,,,,,,,,,,,,,
P4d55024373,0,0,,,,,,,,,,,,,,,,
P4048f3366a,0,0,,,,,,,,,,,,,,,,
Pa12a517258,1,1,4,0.548936,0.548936,0,1.54085,1.37471,0.214675,0.158524,1.35123,1.85354,1.54085,1.37471,,0.731131,6,
P23152d31e2,1,2,4,-0.565706,-0.565706,0,0.248536,0.225637,0.947483,-0.0142376,1.401,0.169894,1.03536,1.57387,-1.34823,0.466964,2,
P65b97df144,1,2,4,-0.614988,-0.614988,0,-0.240961,0.957203,0.0909112,-0.288002,2.66493,-0.504016,2.0853,2.16023,-1.20302,0.563631,2,
P473649a3ff,0,0,,,,,,,,,,,,,,,,
P2a77fa93f7,1,1,3,-0.216554,-0.216554,0,0.0151849,-0.777879,-0.640644,-0.56224,-0.411764,0.324384,0.0151849,-0.777879,,0.383056,1,
Pe083952d4c,1,1,3,0.0584657,0.0584657,0,1.35132,1.7205,1.29397,0.843428,-0.210897,0.588608,1.35132,1.7205,,0.507321,1,
P58407301c7,0,0,,,,,,,,,,,,,,,,
Pb0cd5d409b,0,0,,,,,,,,,,,,,,,,
P74240d498b,0,0,,,,,,,,,,,,,,,,
P1ccfa6c1ee,1,1,4,0.403827,0.403827,0,2.07585,3.06759,0.862955,-1.05349,0.978442,1.52401,2.07585,3.06759,,0.591964,3,
Pa245962e52,1,1,4,-0.185137,-0.185137,0,0.839614,0.751128,0.0656292,-0.285589,0.859751,0.741266,0.839614,0.751128,,0.409167,4,
Pa5d4a8fef6,0,0,,,,,,,,,,,,,,,,
Pd018d62aee,0,0,,,,,,,,,,,,,,,,
P32ff4229d3,0,0,,,,,,,,,,,,,,,,
P4bd2cd3d34,0,0,,,,,,,,,,,,,,,,
Pada60a9da7,1,1,3,0.317338,0.317338,0,2.59894,3.15879,1.81482,-0.575785,1.83343,1.26499,2.59894,3.15879,,0.486042,1,
Pa3f4257d20,1,1,3,0.481612,0.481612,0,1.13863,0.528101,0.281968,0.775192,-0.319103,0.907694,1.13863,0.528101,,0.504583,1,
P7a95b991f4,0,0,,,,,,,,,,,,,,,,
P13f5a8ca49,0,0,,,,,,,,,,,,,,,,
P9f04775c7a,0,0,,,,,,,,,,,,,,,,
Pf120e8dc11,0,0,,,,,,,,,,,,,,,,
P523c7506e7,0,0,,,,,,,,,,,,,,,,
P4bbcd3bc18,0,0,,,,,,,,,,,,,,,,
P7070c905f3,0,0,,,,,,,,,,,,,,,,
Pf4a65045a1,0,0,,,,,,,,,,,,,,,,
Pe79de9d05b,1,1,3,0.00370758,0.00370758,0,-0.0916852,-0.385518,0.404139,1.51912,-0.752522,-0.0681034,-0.0916852,-0.385518,,0.357583,3,
P1a8fd8dc98,0,0,,,,,,,,,,,,,,,,
P086a09588e,0,0,,,,,,,,,,,,,,,,
P0d7bcc4d57,0,0,,,,,,,,,,,,,,,,
P429241cb33,0,0,,,,,,,,,,,,,,,,
Pfd3b474513,0,0,,,,,,,,,,,,,,,,
Pafffac98b2,0,0,,,,,,,,,,,,,,,,
P2bc6f2a3aa,0,0,,,,,,,,,,,,,,,,
P68ff50da96,0,0,,,,,,,,,,,,,,,,
Pd1401169e8,0,0,,,,,,,,,,,,,,,,
P35654567c0,0,0,,,,,,,,,,,,,,,,
Pdf5a3388b3,0,0,,,,,,,,,,,,,,,,
P470eca3f49,0,0,,,,,,,,,,,,,,,,
P0f6f43de8d,0,0,,,,,,,,,,,,,,,,
P9fc884bebd,0,0,,,,,,,,,,,,,,,,
P84e9dcbb3e,1,2,4,-0.466827,-1.61238,1,0.991014,1.65202,2.12386,-0.215238,2.18429,0.195257,0.991014,1.65202,1.43414,0.428512,9,
P367a636ba4,0,0,,,,,,,,,,,,,,,,
Pb1001f743e,0,0,,,,,,,,,,,,,,,,
Pbdde11b624,0,0,,,,,,,,,,,,,,,,
Pcf591b3097,0,0,,,,,,,,,,,,,,,,
P0edbaa5011,0,0,,,,,,,,,,,,,,,,
P3bedf956bf,1,1,4,-0.135541,-0.135541,0,-0.705018,0.0600324,-0.00139534,-0.511537,1.06337,-0.863819,-0.705018,0.0600324,,0.438393,1,
P82e84aa110,0,0,,,,,,,,,,,,,,,,
P7572949d92,0,0,,,,,,,,,,,,,,,,
P0bcbee5c83,0,0,,,,,,,,,,,,,,,,
P4b73f3a250,0,0,,,,,,,,,,,,,,,,
P414be319a7,0,0,,,,,,,,,,,,,,,,
Pf7cf72315c,0,0,,,,,,,,,,,,,,,,
Pd62847824a,0,0,,,,,,,,,,,,,,,,
Pb1c5565b99,0,0,,,,,,,,,,,,,,,,
P8b3507dca4,0,0,,,,,,,,,,,,,,,,
Pf1dc83702a,1,1,4,0.419473,0.419473,0,1.46548,1.2149,0.399881,0.0384893,0.358253,1.80489,1.46548,1.2149,,0.50875,7,
P44f988dfdd,0,0,,,,,,,,,,,,,,,,
Pebbeab0c5c,0,0,,,,,,,,,,,,,,,,
Pf8707c5a5f,0,0,,,,,,,,,,,,,,,,
Pedbe6303e0,1,2,4,0.461323,-0.684234,0,2.17324,1.43782,0.657762,-0.757213,1.226,2.0379,2.17324,1.43782,1.63458,0.593611,14,
P67a293c7ae,0,0,,,,,,,,,,,,,,,,
Pe275ca2256,0,0,,,,,,,,,,,,,,,,
Pc19f23edb3,0,0,,,,,,,,,,,,,,,,
Pc2cfb81ac1,0,0,,,,,,,,,,,,,,,,
P079058f390,0,0,,,,,,,,,,,,,,,,
Pa93866e530,0,0,,,,,,,,,,,,,,,,
P2382218b2e,0,0,,,,,,,,,,,,,,,,
P66484e16cb,0,0,,,,,,,,,,,,,,,,
Peb437378ff,0,0,,,,,,,,,,,,,,,,
P218d8c92b9,0,0,,,,,,,,,,,,,,,,
Pe64515ec9d,0,0,,,,,,,,,,,,,,,,
Pb1d497dd3b,1,2,4,0.16282,-1.68567,1,1.51659,0.959995,0.711007,-0.633832,-0.0549459,1.3065,1.51659,0.959995,0.551619,0.68625,2,
P72ec1785e5,0,0,,,,,,,,,,,,,,,,
P79c8ced5ce,0,0,,,,,,,,,,,,,,,,
Pca5928b452,0,0,,,,,,,,,,,,,,,,
P51e90d8f38,0,0,,,,,,,,,,,,,,,,
P92095a9676,0,0,,,,,,,,,,,,,,,,
Pbe0b54a1e9,0,0,,,,,,,,,,,,,,,,
P8b23f27bc8,0,0,,,,,,,,,,,,,,,,
Pc19957985f,0,0,,,,,,,,,,,,,,,,
P8cc9424d6a,0,0,,,,,,,,,,,,,,,,
Pdbf2a4e286,0,0,,,,,,,,,,,,,,,,
Pa306b38c4f,0,0,,,,,,,,,,,,,,,,
P816913601a,1,1,3,-2.21623,-2.21623,1,-0.234496,1.55788,-0.424067,-0.652661,3.22559,-0.302709,-0.234496,1.55788,,0.229167,15,
P26b4659b22,0,0,,,,,,,,,,,,,,,,
Pd3d2fde686,0,0,,,,,,,,,,,,,,,,
P31a95da41b,0,0,,,,,,,,,,,,,,,,
Pd4ca66045e,0,0,,,,,,,,,,,,,,,,
P0e202d21b8,0,0,,,,,,,,,,,,,,,,
Pd3ead775c1,0,0,,,,,,,,,,,,,,,,
P2524393d71,0,0,,,,,,,,,,,,,,,,
P6696ce1e71,1,1,4,-0.291601,-0.291601,0,-0.175769,0.17172,0.146366,-0.806038,0.113285,-0.77327,-0.175769,0.17172,,0.364881,2,
Pdff50197cb,0,0,,,,,,,,,,,,,,,,
Pbdf853cdec,0,0,,,,,,,,,,,,,,,,
Pe8e75a6d90,0,0,,,,,,,,,,,,,,,,
P233044615c,0,0,,,,,,,,,,,,,,,,
P732be498cd,0,0,,,,,,,,,,,,,,,,
Pf99c720027,0,0,,,,,,,,,,,,,,,,
P1c48d6e24b,0,0,,,,,,,,,,,,,,,,
Pe6c95cf044,0,0,,,,,,,,,,,,,,,,
P99ed7bd6ab,0,0,,,,,,,,,,,,,,,,
P7f11916058,1,1,3,-0.484538,-0.484538,0,1.27407,1.23347,0.313809,2.62365,1.53459,1.03926,1.27407,1.23347,,0.474286,5,
P2c7c71307b,0,0,,,,,,,,,,,,,,,,
P424c3aa3f2,0,0,,,,,,,,,,,,,,,,
Peae8be2d88,0,0,,,,,,,,,,,,,,,,
P75990d7854,0,0,,,,,,,,,,,,,,,,
Paed8dc8f7e,0,0,,,,,,,,,,,,,,,,
Pa757d2e68d,0,0,,,,,,,,,,,,,,,,
Pf59a3a471e,0,0,,,,,,,,,,,,,,,,
Pb8bba3b38a,0,0,,,,,,,,,,,,,,,,
Pae3adc3ef4,0,0,,,,,,,,,,,,,,,,
P36a4ba5e62,1,2,4,0.562312,0.478874,0,2.35942,1.61923,0.629778,1.1054,1.30291,1.79117,2.35942,1.61923,0.117168,0.449107,4,
P1c44c138bb,0,0,,,,,,,,,,,,,,,,
Pf372901c0b,1,1,4,0.0393717,0.0393717,0,1.39849,2.80315,1.59017,0.251909,0.921761,0.304433,1.39849,2.80315,,0.69131,2,
P3d8ccdb639,1,1,3,-1.3981,-1.3981,1,0.845647,2.90232,-0.0118418,0.352103,5.01611,0.92477,0.845647,2.90232,,0.489464,1,
Pf3b62cae3c,1,1,4,-1.46374,-1.46374,1,0.930507,1.56695,0.333069,1.40993,0.713727,0.382291,0.930507,1.56695,,0.471131,4,
P4e09db2338,0,0,,,,,,,,,,,,,,,,
P07268bf0e1,0,0,,,,,,,,,,,,,,,,
P12ee990c18,0,0,,,,,,,,,,,,,,,,
P3ee6bf444e,1,1,4,-1.47743,-1.47743,1,1.81825,1.38072,0.810606,1.08859,-0.317494,1.09448,1.81825,1.38072,,0.451905,4,
P5f9ce00466,1,1,3,-0.114479,-0.114479,0,1.15287,1.7181,-0.324276,2.39345,3.6538,1.75456,1.15287,1.7181,,0.301181,1,
P1a135db58f,0,0,,,,,,,,,,,,,,,,
P5699f03b57,0,0,,,,,,,,,,,,,,,,
Pb9eccb67f7,0,0,,,,,,,,,,,,,,,,
P7ba2fa977b,0,0,,,,,,,,,,,,,,,,
P32fecc73d2,0,0,,,,,,,,,,,,,,,,
P15b8c13058,0,0,,,,,,,,,,,,,,,,
Pf4e651b50c,0,0,,,,,,,,,,,,,,,,
P3f654a33fe,0,0,,,,,,,,,,,,,,,,
P53f54898a1,1,2,4,-0.782,-0.782,0,0.481065,2.11025,0.476697,1.44975,3.45521,0.68352,1.11568,2.86801,-0.757758,0.730714,10,
Pdde13713ff,0,0,,,,,,,,,,,,,,,,
P8048267828,0,0,,,,,,,,,,,,,,,,
Pd8f68848a0,0,0,,,,,,,,,,,,,,,,
Pf54bd6bbc8,0,0,,,,,,,,,,,,,,,,
P884e8ee6b6,0,0,,,,,,,,,,,,,,,,
P9b4a07a3b9,0,0,,,,,,,,,,,,,,,,
Pcb16689c6c,1,2,4,-1.05853,-1.05853,1,0.00814878,1.08378,0.662245,-1.22656,1.59426,-0.797952,1.1681,1.20083,-0.117046,0.529524,4,
P318e86822c,0,0,,,,,,,,,,,,,,,,
P679974836f,0,0,,,,,,,,,,,,,,,,
Pec8256037d,0,0,,,,,,,,,,,,,,,,
P307cead4af,0,0,,,,,,,,,,,,,,,,
P6ddd309f80,1,1,3,-0.524708,-0.524708,0,0.433305,0.152298,0.428019,-0.518739,-0.366136,0.273872,0.433305,0.152298,,0.561726,2,
Padf63a93ad,0,0,,,,,,,,,,,,,,,,
P070f8d3585,0,0,,,,,,,,,,,,,,,,
P43b2e2aa2f,0,0,,,,,,,,,,,,,,,,
Pdec9ef7c46,1,2,4,-0.316556,-0.316556,0,-0.45979,0.150353,-0.0495431,0.503041,-0.052218,-0.420421,0.432155,1.00254,-0.85219,0.609167,2,
P155e770e32,0,0,,,,,,,,,,,,,,,,
Pa29e5f68db,1,1,4,0.724162,0.724162,0,1.29935,2.56214,1.4932,-0.593166,1.34937,-0.158475,1.29935,2.56214,,0.274345,1,
Pad9c27fcb6,0,0,,,,,,,,,,,,,,,,
P259fbebd69,0,0,,,,,,,,,,,,,,,,
Pc0a66d6cca,0,0,,,,,,,,,,,,,,,,
P495dd3afc8,0,0,,,,,,,,,,,,,,,,
P41ae7c3c75,0,0,,,,,,,,,,,,,,,,
Pd4c3f94c64,0,0,,,,,,,,,,,,,,,,
Pf25d15a954,0,0,,,,,,,,,,,,,,,,
P24c85e006b,0,0,,,,,,,,,,,,,,,,
P75527a2d8c,0,0,,,,,,,,,,,,,,,,
P855a9cc2ba,0,0,,,,,,,,,,,,,,,,
Pb7270acc46,1,1,3,-0.951822,-0.951822,0,2.13797,2.91388,1.66583,-1.24826,2.61676,1.20763,2.13797,2.91388,,0.509821,6,
P445f167264,0,0,,,,,,,,,,,,,,,,
P3651ab0a99,1,1,3,0.0447762,0.0447762,0,1.18718,0.684783,0.894184,-0.509298,0.350965,0.850746,1.18718,0.684783,,0.626071,5,
Pc2ef5dcf11,0,0,,,,,,,,,,,,,,,,
P49b4c451ec,0,0,,,,,,,,,,,,,,,,
Pfc563b417e,0,0,,,,,,,,,,,,,,,,
P277e56e049,1,1,3,0.247381,0.247381,0,-0.952024,-0.629137,-1.06934,-0.426115,-0.232968,-0.962145,-0.952024,-0.629137,,0.514405,3,
P16dc90cb0b,0,0,,,,,,,,,,,,,,,,
P3a6abfac78,0,0,,,,,,,,,,,,,,,,
Pb74dcb5e35,0,0,,,,,,,,,,,,,,,,
P34c7aa9885,0,0,,,,,,,,,,,,,,,,
P95c84fe799,0,0,,,,,,,,,,,,,,,,
P98436c11b0,0,0,,,,,,,,,,,,,,,,
P12fddfeea1,0,0,,,,,,,,,,,,,,,,
P7fd9e8becb,0,0,,,,,,,,,,,,,,,,
P07d140dc91,0,0,,,,,,,,,,,,,,,,
P9436ca936e,0,0,,,,,,,,,,,,,,,,
P521d05ff22,0,0,,,,,,,,,,,,,,,,
P0a66817947,0,0,,,,,,,,,,,,,,,,
Pe05466ea0a,0,0,,,,,,,,,,,,,,,,
P7271485ede,0,0,,,,,,,,,,,,,,,,
Pbb5fdc38a3,0,0,,,,,,,,,,,,,,,,
Pb3ce9ad2a9,0,0,,,,,,,,,,,,,,,,
P6146f5260f,0,0,,,,,,,,,,,,,,,,
Pc25108b74d,0,0,,,,,,,,,,,,,,,,
P8d3b3436aa,0,0,,,,,,,,,,,,,,,,
Pe7bcbcc1c2,0,0,,,,,,,,,,,,,,,,
P64fe10bf34,0,0,,,,,,,,,,,,,,,,
Pf38ea886b7,0,0,,,,,,,,,,,,,,,,
P04c242f081,0,0,,,,,,,,,,,,,,,,
Pa0366802b4,0,0,,,,,,,,,,,,,,,,
P07109e12fd,0,0,,,,,,,,,,,,,,,,
P1945d13d34,0,0,,,,,,,,,,,,,,,,
Pedf3dd90d4,0,0,,,,,,,,,,,,,,,,
Pab4be0edd9,0,0,,,,,,,,,,,,,,,,
P80ff3b7db7,0,0,,,,,,,,,,,,,,,,
P5bddeea434,0,0,,,,,,,,,,,,,,,,
P6ce9cb925d,0,0,,,,,,,,,,,,,,,,
Pcb59681372,1,1,4,-0.495133,-0.495133,0,-1.17645,-0.723213,-1.29466,-1.59067,0.964193,-0.52788,-1.17645,-0.723213,,0.124375,5,
P8961a7643a,0,0,,,,,,,,,,,,,,,,
P351397d42c,0,0,,,,,,,,,,,,,,,,
P03328260f7,0,0,,,,,,,,,,,,,,,,
P1cb017a474,0,0,,,,,,,,,,,,,,,,
P648e1b1924,0,0,,,,,,,,,,,,,,,,
P694212af03,1,1,4,-0.417545,-0.417545,0,0.963813,0.517398,0.187834,2.11411,-0.457791,1.07845,0.963813,0.517398,,0.775714,3,
P19a9559b15,0,0,,,,,,,,,,,,,,,,
P9caa5193d5,0,0,,,,,,,,,,,,,,,,
P25ddbfff0e,0,0,,,,,,,,,,,,,,,,
P3b0e47f5ec,0,0,,,,,,,,,,,,,,,,
P04a83dcaaf,0,0,,,,,,,,,,,,,,,,
P98f1a6546b,0,0,,,,,,,,,,,,,,,,
Peb9997d32a,0,0,,,,,,,,,,,,,,,,
P5af1a30da4,0,0,,,,,,,,,,,,,,,,
P0e11075372,0,0,,,,,,,,,,,,,,,,
P522b25bae5,0,0,,,,,,,,,,,,,,,,
P1fe8b7c256,0,0,,,,,,,,,,,,,,,,
Pd83ff943df,0,0,,,,,,,,,,,,,,,,
Pd559eb82c1,0,0,,,,,,,,,,,,,,,,
P14a31d76da,0,0,,,,,,,,,,,,,,,,
P072482f331,0,0,,,,,,,,,,,,,,,,
P43bb69ceef,0,0,,,,,,,,,,,,,,,,
P0eb002afb8,0,0,,,,,,,,,,,,,,,,
P8db9055dd7,,,,,,,,,,,,,,,,,,
P865ed42223,,,,,,,,,,,,,,,,,,
Paae5adeebf,,,,,,,,,,,,,,,,,,
Pbbefe0eca9,,,,,,,,,,,,,,,,,,
P86042c98c9,,,,,,,,,,,,,,,,,,
P8e7fe9e7e9,,,,,,,,,,,,,,,,,,
P36ce80df8e,,,,,,,,,,,,,,,,,,
P0d5beb0152,,,,,,,,,,,,,,,,,,
P9a9f9fa8f1,,,,,,,,,,,,,,,,,,
P3dfb31f267,,,,,,,,,,,,,,,,,,
Pad2abbabb5,,,,,,,,,,,,,,,,,,
Pd8381f9e2c,,,,,,,,,,,,,,,,,,
P9ac54b5d6d,,,,,,,,,,,,,,,,,,
P7235c3ea4e,,,,,,,,,,,,,,,,,,
P5fe334203a,,,,,,,,,,,,,,,,,,
P03f35a2855,,,,,,,,,,,,,,,,,,
P999bb1cbab,,,,,,,,,,,,,,,,,,
Pfd12de1732,,,,,,,,,,,,,,,,,,
P011de6a94b,,,,,,,,,,,,,,,,,,
P7c5fe0ebd3,,,,,,,,,,,,,,,,,,
P0fc299eb1c,,,,,,,,,,,,,,,,,,
P81fe4dcd33,,,,,,,,,,,,,,,,,,
Pd51160cf5e,,,,,,,,,,,,,,,,,,
Pd10e0b97d9,,,,,,,,,,,,,,,,,,
P2b19f4fd38,,,,,,,,,,,,,,,,,,
Pb4d81376d2,,,,,,,,,,,,,,,,,,
Pdf653f9244,,,,,,,,,,,,,,,,,,
P279cdc2712,,,,,,,,,,,,,,,,,,
P53d139a0c8,,,,,,,,,,,,,,,,,,
Pf02a0c42ed,,,,,,,,,,,,,,,,,,
P1fc9b73472,,,,,,,,,,,,,,,,,,
Pbe096a5b87,,,,,,,,,,,,,,,,,,
P2086e31fc5,,,,,,,,,,,,,,,,,,
Pd88150bb39,,,,,,,,,,,,,,,,,,
Pb07d6373bb,,,,,,,,,,,,,,,,,,
Pfc8df2f375,,,,,,,,,,,,,,,,,,
P1715fe72c5,,,,,,,,,,,,,,,,,,
P0b55371179,,,,,,,,,,,,,,,,,,
P79aaab38df,,,,,,,,,,,,,,,,,,
P6e67770ba5,,,,,,,,,,,,,,,,,,
P8d0ea24592,,,,,,,,,,,,,,,,,,
P3778eacc6f,,,,,,,,,,,,,,,,,,
P84f7cbd5a8,,,,,,,,,,,,,,,,,,
Pd084613a9a,,,,,,,,,,,,,,,,,,
P169cb5be9a,,,,,,,,,,,,,,,,,,
P328a9a467a,,,,,,,,,,,,,,,,,,
P9603a14b7f,,,,,,,,,,,,,,,,,,
P4b7967ab2f,,,,,,,,,,,,,,,,,,
Peb3b7288c1,,,,,,,,,,,,,,,,,,
Pd0d6a519f5,,,,,,,,,,,,,,,,,,
P56746fa0a3,,,,,,,,,,,,,,,,,,
Pa5e266180e,,,,,,,,,,,,,,,,,,
P1723d857f7,,,,,,,,,,,,,,,,,,
Pfff8cbaa74,,,,,,,,,,,,,,,,,,
Paf6b5cd8b6,,,,,,,,,,,,,,,,,,
P4eb309e8f6,,,,,,,,,,,,,,,,,,
P9f8f735247,,,,,,,,,,,,,,,,,,
Pf069f7ce7d,,,,,,,,,,,,,,,,,,
P01dc454b71,,,,,,,,,,,,,,,,,,
P3cb9458e5b,,,,,,,,,,,,,,,,,,
P0c63cafc6d,,,,,,,,,,,,,,,,,,
