pid,draft_year,source_id,source_date,draft_date,metric,value,publisher_date_verified,body_fact_verified,archive_snapshot_verified,feature_eligible,quarantine_reason
Pcfbeb8a341,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P0f110bb83f,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pac5bd0e496,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pb380360b47,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P544e2d56ac,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pa610141ccc,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P9bd8ef5672,2007,dx2007camp,2007-05-29,2007-06-28,report_camp_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P4a79922b86,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P4a79922b86,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2f5200d27c,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5713a8b541,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5713a8b541,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pea4d2012e7,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pea4d2012e7,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P12dc2a4dac,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P12dc2a4dac,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pba0c961d37,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pba0c961d37,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P49b077589e,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P49b077589e,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P67d2056db6,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pad16010a79,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pad16010a79,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2224af8be2,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2224af8be2,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd6f3aa739f,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P243742fc34,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd84423f7e2,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd84423f7e2,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd35ff5934d,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd35ff5934d,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P25a045baff,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P25a045baff,2007,dx2007camp,2007-05-29,2007-06-28,report_media_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P23d9f5804f,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pdd125f24cc,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8bc7e2260e,2007,dx2007camp,2007-05-29,2007-06-28,report_physical_only_invited,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,1.13,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fg_pct,47.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_catchshoot_fg_pct,48.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_transition_poss_pct,38.6,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_transition_ppp,1.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_ppp,1.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_ppp,1.19,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_ppp,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P20418f8d52,2009,dx2009guards,2009-05-08,2009-06-25,report_halfcourt_turnover_pct,13.8,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.11,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fgm_total,5.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fga_total,25.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_catchshoot_poss_pg,1.1,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_catchshoot_fg_pct,41.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_poss_pct,27.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,9.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P22c8154970,2009,dx2009guards,2009-05-08,2009-06-25,report_halfcourt_turnover_pct,28.5,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,7.6,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,0.77,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fga_pg,2.1,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fg_pct,21.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_halfcourt_shots_fouled_pct,6.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_ppp,1.07,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_open_catchshoot_ppp,1.39,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_halfcourt_turnover_pct,15.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P52f9046b71,2009,dx2009guards,2009-05-08,2009-06-25,report_scoring_poss_pct,29.7,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_poss_pg,8.8,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.14,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,0.88,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_open_catchshoot_ppp,0.86,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_ppp,0.69,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe2d0a4cddd,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_ppp,0.54,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,31.9,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,0.94,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_catchshoot_fga_pg,5.4,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_guarded_catchshoot_ppp,1.15,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_open_catchshoot_ppp,1.33,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_fga_pg,11.6,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_poss_pct,8.9,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_transition_fg_pct,41.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_ppp,1.3,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7b8c6b66e0,2009,dx2009guards,2009-05-08,2009-06-25,report_offscreen_poss_pg,2.6,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,0.86,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,9.7,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_transition_ppp,1.34,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_catchshoot_fg_pct,28.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_ppp,0.75,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab257f8a15,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_poss_pct,27.8,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_poss_pg,8.8,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_open_catchshoot_ppp,1.24,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_ppp,0.94,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_poss_pg,4.3,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_fg_pct,41.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P1738f63a26,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_ppp,0.84,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8afd917a6c,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,1.02,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8afd917a6c,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.26,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8afd917a6c,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_ppp,0.99,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8afd917a6c,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_ppp,1.02,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P8afd917a6c,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_ppp,1.14,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe79f6d1bdb,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,21.2,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe79f6d1bdb,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,0.99,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe79f6d1bdb,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_poss_pg,8.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe79f6d1bdb,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.12,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pe79f6d1bdb,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_ppp,1.01,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pb58f931dd3,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.26,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pb58f931dd3,2009,dx2009guards,2009-05-08,2009-06-25,report_turnover_pct,19.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pb58f931dd3,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_ppp,1.17,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,20.7,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_overall_ppp,1.04,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_finish_ppp,1.22,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_open_catchshoot_ppp,1.41,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_pullup_ppp,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_offscreen_ppp,1.23,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_spotup_ppp,1.14,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_isolation_ppp,0.85,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_halfcourt_turnover_pct,9.7,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pc99e2f6730,2009,dx2009guards,2009-05-08,2009-06-25,report_pickroll_poss_pg,5.3,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P4b1ba6339f,2009,dx2009guards,2009-05-08,2009-06-25,report_poss_pg,28.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P722aa856f7,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P722aa856f7,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P722aa856f7,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P722aa856f7,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,2.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2d45174d7f,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2d45174d7f,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2d45174d7f,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P2d45174d7f,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,3.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5f07dfebd6,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5f07dfebd6,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5f07dfebd6,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P5f07dfebd6,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,2.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab86c7dfaf,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab86c7dfaf,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab86c7dfaf,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pab86c7dfaf,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,2.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P552ea773e2,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P552ea773e2,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P552ea773e2,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P552ea773e2,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,2.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Peda84f3898,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Peda84f3898,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Peda84f3898,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Peda84f3898,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd43d378f42,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd43d378f42,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd43d378f42,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pd43d378f42,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pdfe2a49906,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pdfe2a49906,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pdfe2a49906,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
Pdfe2a49906,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,2.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7c81e9aca5,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7c81e9aca5,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7c81e9aca5,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P7c81e9aca5,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P376f10f64c,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P376f10f64c,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P376f10f64c,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P376f10f64c,2008,dx2008agents,2008-05-08,2008-06-26,report_same_agent_listed_client_count,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P67ee7c4408,2008,dx2008agents,2008-05-08,2008-06-26,report_agent_named_in_listing,1.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P67ee7c4408,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_testing_waters,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
P67ee7c4408,2008,dx2008agents,2008-05-08,2008-06-26,report_listed_withdrawn,0.0,True,True,False,False,No pre-draft archived body captured; sparse cohort coverage requires development-only pilot registration
